ger,avgFit,bestFit
0,29.754493403403497,29.754493403403497
1,29.754493403403497,29.754493403403497
2,29.754493403403497,29.754493403403497
3,29.754493403403497,29.754493403403497
4,29.754493403403497,29.754493403403497
5,29.754493403403497,29.754493403403497
6,29.754493403403497,29.754493403403497
7,29.754493403403497,29.754493403403497
8,29.754493403403497,29.754493403403497
9,29.754493403403497,29.754493403403497
10,29.754493403403497,29.754493403403497
11,29.754493403403497,29.754493403403497
12,29.754493403403497,29.754493403403497
13,29.754493403403497,29.754493403403497
14,29.754493403403497,29.754493403403497
15,29.754493403403497,29.754493403403497
16,29.754493403403497,29.754493403403497
17,29.754493403403497,29.754493403403497
18,29.754493403403497,29.754493403403497
19,29.754493403403497,29.754493403403497
