ger,avgFit,bestFit
0,54.65418205442802,54.65418205442802
1,54.65418205442802,54.65418205442802
2,54.65418205442802,54.65418205442802
3,54.65418205442802,54.65418205442802
4,54.65418205442802,54.65418205442802
5,54.65418205442802,54.65418205442802
6,54.65418205442802,54.65418205442802
7,54.65418205442802,54.65418205442802
8,54.65418205442802,54.65418205442802
9,54.65418205442802,54.65418205442802
10,54.65418205442802,54.65418205442802
11,54.65418205442802,54.65418205442802
12,54.65418205442802,54.65418205442802
13,54.65418205442802,54.65418205442802
14,54.65418205442802,54.65418205442802
15,54.65418205442802,54.65418205442802
16,54.65418205442802,54.65418205442802
17,54.65418205442802,54.65418205442802
18,54.65418205442802,54.65418205442802
19,54.65418205442802,54.65418205442802
