ger,avgFit,bestFit
0,39.90609854375129,39.90609854375129
1,39.90609854375129,39.90609854375129
2,39.90609854375129,39.90609854375129
3,39.90609854375129,39.90609854375129
4,39.90609854375129,39.90609854375129
5,39.90609854375129,39.90609854375129
6,39.90609854375129,39.90609854375129
7,39.90609854375129,39.90609854375129
8,39.90609854375129,39.90609854375129
9,39.90609854375129,39.90609854375129
10,39.90609854375129,39.90609854375129
11,39.90609854375129,39.90609854375129
12,39.90609854375129,39.90609854375129
13,39.90609854375129,39.90609854375129
14,39.90609854375129,39.90609854375129
15,39.90609854375129,39.90609854375129
16,39.90609854375129,39.90609854375129
17,39.90609854375129,39.90609854375129
18,39.90609854375129,39.90609854375129
19,39.90609854375129,39.90609854375129
