ger,avgFit,bestFit
0,36.46556492348572,1.554828098367171
1,30.19485259733841,3.2331345918302574
2,26.12681154295653,3.52043853327838
3,22.83106768832036,1.9949256588428703
4,19.481165229229454,1.9949256588428703
5,17.511315798004905,1.9949256588428703
6,16.194265246900457,1.9949256588428703
7,14.041665846266355,1.4281686064476204
8,13.166823575653941,1.4281686064476204
9,11.741922150105813,1.0006094282395637
10,10.546739420917664,1.258225141317176
11,9.22777439345845,1.115895620547601
12,8.393375264088263,1.569121350931649
13,6.537703590626584,1.632758431403154
14,5.4256081790864865,1.9944131665736684
15,3.937959007580241,1.8218462132467792
16,2.7120787644129005,1.9944131665736684
17,2.4287277608569897,1.9944131665736684
18,2.3751084737199615,1.9944131665736684
19,2.401903443595886,1.9944131665736684
