ger,avgFit,bestFit
0,35.94127407905927,2.5296943707955926
1,30.550993131901254,2.369726627761626
2,25.77863157228964,2.4599042887649887
3,22.98036941864734,1.9226397791701366
4,19.714966029354912,1.0099481382991478
5,17.005068570962923,0.2391271199161018
6,14.586158178441481,0.2391271199161018
7,14.679655661069617,0.15392331228919787
8,13.738825825267499,0.059389364189463834
9,12.986741482846819,0.059389364189463834
10,12.37972195199393,0.059389364189463834
11,11.7841381883134,0.059389364189463834
12,11.334608916513265,0.059389364189463834
13,9.387966945400226,0.059389364189463834
14,8.780960453942521,0.04025920959115936
15,7.591449088699426,0.04025920959115936
16,7.463738556120977,0.04025920959115936
17,6.856702623294022,0.04025920959115936
18,5.010076788723169,0.011906755792832513
19,4.118233583335403,0.011906755792832513
