ger,avgFit,bestFit
0,36.757401606507905,3.0887983719663588
1,30.11436097973665,1.258225141317176
2,24.924706950272537,1.258225141317176
3,21.669922229757102,1.2298726875188528
4,19.390248453628228,1.508027980740092
5,17.0020751793494,1.508027980740092
6,15.689804976603778,1.508027980740092
7,14.912764975229598,1.0956558686084996
8,13.064221538817685,1.2633132654270298
9,12.314418386898204,1.115895620547601
10,11.57486800762382,1.0107049939977415
11,11.957320490983756,1.0734020726967195
12,10.363322235973438,1.0441562726896123
13,9.552759103785398,1.0158038188912855
14,9.23221585212935,1.0143733151086884
15,7.667597323531345,0.9961274206379613
16,7.38295798200116,0.6916183900870578
17,6.370296281191204,0.12521008420191393
18,6.298529675711084,0.12521008420191393
19,5.485738150104781,0.12521008420191393
