ger,avgFit,bestFit
0,37.89614958909391,2.9268579533507477
1,31.064004711170348,2.9268579533507477
2,24.95073833019764,2.1067794719462043
3,21.928800559629707,1.9994076664444762
4,19.673684590798207,1.9994076664444762
5,17.958587414337384,1.9994076664444762
6,15.478109214693632,1.358716481680922
7,14.744402887716411,1.9994076664444762
8,13.034639203236084,0.2951535493323547
9,12.869812075113511,0.2951535493323547
10,12.257766246077242,0.2951535493323547
11,10.915131512907747,0.09685763040359063
12,10.065614732610655,0.09685763040359063
13,9.135931266624619,0.09685763040359063
14,8.80542446753849,0.0023236823038530474
15,6.988042850946618,0.09685763040359063
16,6.780537435286434,0.09685763040359063
17,6.394768265534397,0.09685763040359063
18,5.254315288762435,0.09685763040359063
19,5.688349539219209,0.05902858990050319
