ger,avgFit,bestFit
1,36.85649506008017,3.322575863869838
2,30.257790419832702,2.479545001304855
3,25.26341573918375,1.7946394918426827
4,22.021202473362713,1.5040979620004038
5,19.465297288795732,1.2598386014546314
6,17.656828881606835,1.274867834948888
7,15.968360623876432,1.0452310316537283
8,14.647299731665083,1.0018187914723107
9,13.530957928637893,0.8064456581342533
10,12.702443046168563,0.7404601906983661
11,11.848356897273367,0.7729600669642839
12,11.097599543623037,0.7013710291998837
13,10.108644086560545,0.6204949602857678
14,9.018972780807864,0.5510240644144151
15,7.986058145066005,0.5528277626063872
16,6.6807312405819586,0.4171485340435105
17,5.850380672330975,0.39446437520375566
18,4.944219034216637,0.29769244870007194
19,4.257802243905182,0.2023987497825189
20,3.7039932823456523,0.24132724889472107
