ger,avgFit,bestFit
0,34.929168524192306,3.047198930965969
1,27.297510102309634,3.047198930965969
2,22.204378955170526,2.9332199847330713
3,18.63089206592775,2.492429873478688
4,17.140239150281474,0.2576852831182279
5,14.75017886543781,2.2262001925538506
6,14.355473381502245,2.2262001925538506
7,13.717285293170438,2.1451884023467542
8,14.718469768319192,1.639274065535325
9,13.010912388119886,1.984104456533192
10,12.452375362578882,1.639274065535325
11,10.594842756438162,1.3778502241988129
12,9.349336911110637,1.3778502241988129
13,7.921310329260406,1.3778502241988129
14,5.886013577738357,1.3778502241988129
15,5.151656991930625,1.3778502241988129
16,2.1919172077729128,1.3778502241988129
17,2.887852112648427,1.3778502241988129
18,2.955631864470234,1.3778502241988129
19,1.4856456080973257,1.3778502241988129
