ger,avgFit,bestFit
0,34.668693750749675,11.62414193794758
1,29.346844512580365,8.435849301233045
2,25.143953481814698,8.435849301233045
3,21.84999577824941,10.37402861325507
4,18.61677917004404,10.066449530843187
5,15.396329295112555,9.049673914943
6,13.087371011982134,9.049673914943
7,11.919792382132517,8.488781725263213
8,11.305966578034532,8.488781725263213
9,10.015939602275695,6.7913109182330125
10,10.691510456357335,7.22651189718993
11,9.213978011774293,6.36120803085776
12,8.623259854848081,6.36120803085776
13,7.726622018883326,6.36120803085776
14,7.4851732504592485,6.36120803085776
15,7.113790466534565,6.36120803085776
16,6.588093019455085,6.36120803085776
17,6.403698514023001,6.36120803085776
18,6.361208030857765,6.36120803085776
19,6.361208030857765,6.36120803085776
