ger,avgFit,bestFit
0,36.33231615592206,2.506425332322781
1,28.088605295032576,1.3591881695986743
2,26.10009648307178,1.3591881695986743
3,22.72366066561665,3.868133016160808
4,19.871824887580274,2.0278534516961244
5,20.884482361484196,3.7587430535333617
6,19.491633909337068,1.7136482383614045
7,19.921465800616566,1.4901600737617642
8,20.041590164160873,1.4901600737617642
9,17.650236159711444,3.361458862509206
10,15.998816497054545,3.6439693534945192
11,16.63928173527164,3.146207577401359
12,13.727549981636509,3.146207577401359
13,14.262216400374589,3.071197131300881
14,13.894767582619796,3.071197131300881
15,11.918484999948717,2.938511454058972
16,9.530276741915843,2.938511454058972
17,8.785193590924298,2.487971513192356
18,11.320085010016312,2.487971513192356
19,11.842071719125789,2.487971513192356
