ger,avgFit,bestFit
0,35.90520681697011,4.640129345235444
1,28.80450657049151,1.42990353365753
2,24.063905550893267,2.4152227380390627
3,21.017029195160987,4.640129345235444
4,18.737698449650786,2.7836280877957194
5,17.41179185674371,2.0531567667585975
6,16.487945972458018,2.081509220556921
7,15.733918054475245,2.5678354764321476
8,13.916470953646026,2.1627203590886737
9,13.028501848054518,1.42990353365753
10,10.914918263957308,1.42990353365753
11,11.897292335489208,0.0689724376784433
12,10.958454495379355,0.28686266132887894
13,12.623716857903279,1.258225141317176
14,9.70835802832262,1.258225141317176
15,8.654593960930923,1.258225141317176
16,9.134748866778475,1.258225141317176
17,8.152561762021515,1.115895620547601
18,6.119670798587251,1.115895620547601
19,4.619527228973559,1.115895620547601
