ger,avgFit,bestFit
0,38.80051578335062,4.195437925039528
1,30.29148583430774,3.350645602226084
2,25.350210060427898,1.5373959508085804
3,22.545496381421035,1.5373959508085804
4,18.912541779904764,1.1225588071010755
5,16.02802040778286,1.1225588071010755
6,14.861696565080788,1.293006675297267
7,15.62736674341257,1.293006675297267
8,11.714468116055018,1.293006675297267
9,11.227737721406204,1.293006675297267
10,8.918063664009457,1.2646542214989402
11,5.355171699909389,1.2646542214989402
12,3.8657209370943586,1.2646542214989402
13,2.6711982497538096,1.115895620547601
14,2.0952111136046487,1.2646542214989402
15,1.6914035206204974,1.2646542214989402
16,1.69316808961873,1.2646542214989402
17,1.3393870957265588,1.115895620547601
18,1.3566155174272172,1.115895620547601
19,1.3744212505181097,1.115895620547601
