ger,avgFit,bestFit
0,36.519182253156906,1.8099630478330866
1,29.986926389492535,1.8099630478330866
2,25.1506785751284,3.8596967184743
3,21.918995292677575,2.5361529406478454
4,18.95339727247459,2.9638545316471223
5,17.615707738611473,2.54266934414769
6,15.723306330079943,2.54266934414769
7,14.526561853925985,1.4336538079140126
8,12.294247107812488,1.7406614583369375
9,10.051796913055465,1.2429386373098588
10,8.008013507538909,0.5690133890128521
11,6.802837480260043,0.6796968416924649
12,5.514966747926187,0.32426385477617714
13,4.866485260329231,0.32426385477617714
14,4.582328776911526,0.32426385477617714
15,4.302240475455078,0.15417624530534724
16,4.260750082613037,0.15417624530534724
17,3.9466431144647234,0.15417624530534724
18,3.590429090548789,0.15417624530534724
19,2.751664840400104,0.15417624530534724
