ger,avgFit,bestFit
0,80,15
1,51,15
2,33,15
3,20,15
4,19,15
5,18,15
6,17,15
7,16,15
8,16,15
9,16,15
10,16,15
11,16,15
12,16,15
13,16,15
14,16,15
15,16,15
16,16,15
17,15,15
18,15,15
19,16,15
