ger,avgFit,bestFit
0,35.95879516869897,1.0728695007768998
1,28.50332653015684,1.0728695007768998
2,24.1672706412828,1.0253868923802685
3,21.64702155705402,1.0253868923802685
4,18.711211515024814,1.0253868923802685
5,16.593892292125624,1.0253868923802685
6,13.777790915495421,1.0253868923802685
7,12.510604548490015,1.0253868923802685
8,11.759098333626717,0.7423780768299544
9,11.155322189722444,1.0703995102701676
10,6.734815235421036,0.7423780768299544
11,6.370936903890409,1.0057104941269372
12,5.915750326628712,1.0253868923802685
13,6.708470676243748,1.0057104941269372
14,5.073155402679128,1.0057104941269372
15,5.104648785590549,1.0057104941269372
16,4.315844220481478,1.0728695007768998
17,4.754433511681275,1.0728695007768998
18,4.963458819574361,1.0728695007768998
19,3.268088255441196,1.0057104941269372
