ger,avgFit,bestFit
0,35.4692003950804,1.8951668554599905
1,30.076855025655494,2.799147674890815
2,25.835202516634652,2.477576983955082
3,21.359545589165158,2.799147674890815
4,19.62419249920455,2.799147674890815
5,17.517540100029024,2.3727291901881813
6,15.239658332752322,2.182259453914728
7,13.289975521537778,2.2398577077201622
8,11.306859465667394,1.5788186307729895
9,8.92793170306186,1.2581651100601121
10,7.668711992902667,1.095030969397225
11,5.930892071555914,1.095030969397225
12,4.914749968014053,1.095030969397225
13,3.8087377489010703,1.095030969397225
14,4.164305706670161,1.0101925017285396
15,3.3495122039831227,1.0101925017285396
16,3.9771538899099697,1.0101925017285396
17,3.2503500328253883,1.0101925017285396
18,2.566134822099583,1.0101925017285396
19,1.4198295367213796,1.0101925017285396
