ger,avgFit,bestFit
0,36.14245351106114,2.6219132038189805
1,30.497028892711775,2.6219132038189805
2,26.45682229325517,2.6219132038189805
3,20.15860567417625,2.4186062061042612
4,17.928959290863983,2.4186062061042612
5,13.972802442532238,1.2552452231246107
6,11.605352173585327,1.1225588071010755
7,9.776202647397215,1.1225588071010755
8,6.401557343206206,1.1225588071010755
9,3.8979438723974273,1.1225588071010755
10,3.1108423099295908,1.0475483610005938
11,2.029658202859705,1.0101925017285396
12,1.5886929035320319,1.0101925017285396
13,1.215840583186561,1.0101925017285396
14,1.1725565104124671,1.0101925017285396
15,1.125116207355479,1.0101925017285396
16,1.092680088261431,1.0101925017285396
17,1.0683280363445018,1.0101925017285396
18,1.0458417346754845,1.0101925017285396
19,1.031975542365653,1.0101925017285396
