ger,avgFit,bestFit
0,35.119314023658255,6.9016928741766215
1,28.36343400186447,6.330999798036018
2,25.344280989476584,7.971774503210483
3,21.1691083241229,3.0796974071490837
4,17.94122176938454,3.202011161116559
5,17.024582486768807,3.202011161116559
6,15.073069510504652,3.7292923832513836
7,14.633926020360263,3.323147853528802
8,13.133800276716578,3.323147853528802
9,11.327875098175173,3.323147853528802
10,9.258511268007538,3.2284957499273474
11,6.492743936237519,1.1687793173272922
12,5.340186146160684,1.1687793173272922
13,4.268808096679168,1.1687793173272922
14,3.38355206297663,1.0734020726967195
15,2.8165684073265256,1.1687793173272922
16,2.0470017885487026,1.1687793173272922
17,1.706180363040224,1.1687793173272922
18,1.4112887940875927,1.1687793173272922
19,1.339694585897351,1.1687793173272922
