ger,avgFit,bestFit
0,36.56152654577274,3.2314392891358175
1,27.166046980260244,7.938726611455483
2,23.825221026019552,6.955433497253516
3,21.266421015569744,3.0542312653753108
4,18.844631051536147,3.0542312653753108
5,14.905633652980942,3.0542312653753108
6,13.681932756749333,1.6379733846097366
7,11.427835756300299,1.6379733846097366
8,10.443590980516532,1.6379733846097366
9,9.331666783494528,1.6379733846097366
10,7.001186272420711,1.5904907762131053
11,5.3096189908826315,1.1394939706624108
12,4.778117903539406,1.1394939706624108
13,3.5312721430077687,0.943606710355894
14,2.868185682764624,0.08774181798778713
15,1.6360834294729931,0.08774181798778713
16,1.4484150406436482,0.04025920959115936
17,1.5109180988541806,0.04025920959115936
18,0.7558330761408856,0.04025920959115936
19,0.352219359629714,0.04025920959115936
