ger,avgFit,bestFit
0,36.54617798752472,3.420454887493687
1,30.302979481470054,2.1670650632630064
2,25.630901789673395,2.1670650632630064
3,22.385772159752708,2.014089564826996
4,19.48172302788288,1.489970996627605
5,17.063978213421727,1.0379652875116143
6,14.837857061571588,1.0379652875116143
7,13.797255673068658,0.7659925629131372
8,13.225338105691563,1.0360493040149628
9,12.223556228536632,0.4361062938163869
10,11.71671961004032,0.4361062938163869
11,10.91891226668506,0.3415723457166493
12,10.114657798396442,0.09685763040359063
13,7.915161543877652,0.09685763040359063
14,7.888549467090157,0.09685763040359063
15,7.0958265995871015,0.09685763040359063
16,6.314679214506734,0.19139157850332467
17,5.9092826696399765,0.19139157850332467
18,6.313059698586146,0.09685763040359063
19,6.4408552843934785,0.09685763040359063
