ger,avgFit,bestFit
0,37.268150944567225,1.1189987904958159
1,30.921159925372024,2.9098819673233756
2,26.31927070559646,0.4838095813859482
3,22.76768678355732,0.4838095813859482
4,20.300237588020458,0.4838095813859482
5,18.466623969589833,0.4838095813859482
6,17.317154373590544,0.8637073733980785
7,15.655150579306879,0.6916183900870578
8,14.782400652481252,0.43632697298932044
9,13.735098682712763,0.43632697298932044
10,11.818305011852978,0.4838095813859482
11,10.940107395562032,0.4838095813859482
12,10.275808625502773,0.11645504607507107
13,9.730380723163815,0.4838095813859482
14,9.153519177263854,0.29555062668889676
15,8.77073497870308,0.15417624530534724
16,8.40167651815198,0.15417624530534724
17,7.756702914084709,0.15417624530534724
18,7.038661586277878,0.0689724376784433
19,6.721574333863306,0.0689724376784433
