ger,avgFit,bestFit
0,36.78310131191489,16.554384771204273
1,33.453571518543505,15.105933711740427
2,36.99787683843026,15.105933711740427
3,37.0703477013537,14.122792435234441
4,30.92015730811202,14.122792435234441
5,25.336627341534534,14.122792435234441
6,14.685951203576924,14.122792435234441
7,14.43567967119759,14.122792435234441
8,14.176435712312578,14.122792435234441
9,14.122792435234441,14.122792435234441
10,14.122792435234441,14.122792435234441
11,14.122792435234441,14.122792435234441
12,14.122792435234441,14.122792435234441
13,14.122792435234441,14.122792435234441
14,14.122792435234441,14.122792435234441
15,14.122792435234441,14.122792435234441
16,14.98112229446485,14.122792435234441
17,18.969471184730246,14.122792435234441
18,14.122792435234441,14.122792435234441
19,14.122792435234441,14.122792435234441
