ger,avgFit,bestFit
1,37.98337216680038,19.105946163521395
2,31.98607490439261,17.690606723470253
3,28.707925340512627,17.66109123888904
4,26.701881639255493,16.889629004691226
5,23.401193362502777,16.743364433646143
6,19.758435925437993,15.179691375046673
7,17.651793449575855,15.223760437411476
8,16.35803419796555,14.907253740089294
9,15.991967915373355,14.907253740089294
10,16.403097724576547,14.48103125245633
11,16.207221183955514,14.48103125245633
12,15.69683894500551,14.48103125245633
13,14.97223490368508,13.084298662542873
14,15.436301951025058,13.084298662542873
15,15.099137758755717,14.404275780749904
16,14.804326857115708,13.731774108778392
17,15.191344033648107,13.955277911911912
18,15.416488775968883,13.955277911911912
19,14.62232269319648,13.955277911911912
20,14.624301333530942,13.955277911911912
