ger,avgFit,bestFit
0,40.4567646669108,24.77712867369112
1,38.18325061389255,30.297897086224143
2,33.8047762277669,27.528140995077116
3,32.152758715384685,30.297897086224143
4,32.183052746554395,29.78813216021571
5,30.40473824510998,20.240323367967484
6,31.85258568186584,20.240323367967484
7,29.215621791224414,23.491943882351194
8,28.3882289592289,23.491943882351194
9,29.391330558382002,18.789028382373516
10,24.825431651047335,18.789028382373516
11,22.938611649311436,18.789028382373516
12,22.914028621025682,18.789028382373516
13,23.543647448812134,18.789028382373516
14,21.446694565367054,18.789028382373516
15,19.49319432388734,18.789028382373516
16,20.05557911401249,18.789028382373516
17,18.789028382373516,18.789028382373516
18,18.789028382373516,18.789028382373516
19,18.789028382373516,18.789028382373516
