ger,avgFit,bestFit
0,38.79381101809832,1.9721545984391788
1,32.86778212421038,5.746621359488394
2,25.69641232683508,5.746621359488394
3,22.45483704481245,3.2314392891358175
4,19.981609655691848,1.7315932415458875
5,18.10604241718116,1.7315932415458875
6,16.2608268140047,1.9486335619768589
7,16.277996539508635,1.6497058003715352
8,13.653626662728351,1.6497058003715352
9,12.17002521281877,1.1687793173272922
10,10.324137933978975,1.1687793173272922
11,9.027494576652323,1.057675110125171
12,9.104649452943812,1.1687793173272922
13,9.265980909685172,1.0581876023943728
14,9.114618369551476,1.0581876023943728
15,7.881804067013972,1.0107049939977415
16,8.058033053681635,1.0107049939977415
17,6.391654400857387,1.0107049939977415
18,9.378130787641759,1.0107049939977415
19,11.157919600127501,1.0107049939977415
