ger,avgFit,bestFit
1,36.97381613708163,4.281337726254959
2,30.544471764375395,3.965549280580743
3,25.898631751980634,3.668551260373505
4,22.35427263577519,2.8802052663321325
5,20.214748778239773,2.458323470014369
6,17.241702407862395,2.22309701117694
7,15.559543899640968,2.545598352388553
8,14.404251588862119,2.026317348332893
9,13.241539207881479,1.8710153994864434
10,12.113165030837393,2.071367532522299
11,10.103932432283038,2.045705266683188
12,8.758345395204929,1.8697672484262964
13,8.049613906278589,1.9156374417783657
14,7.0817645340798,1.740563887625185
15,6.420833280217569,1.874464435946594
16,5.566100578708357,1.7911506174154783
17,5.125624854038034,1.8393842872792603
18,4.564173605209225,1.8170285392006036
19,4.37890243803651,1.8137184154701935
20,3.9875240508830947,1.796271375855064
