ger,avgFit,bestFit
0,37.893862414962655,5.532166373289282
1,33.144032072312264,9.328330717354923
2,28.887380609799862,5.77823252646056
3,23.55355234167343,5.579716760196185
4,20.767437211419484,5.579716760196185
5,20.280017869491733,4.002584791457156
6,18.400469559933452,4.002584791457156
7,17.9612865722962,1.6741104876446435
8,15.604336238066068,1.6741104876446435
9,14.424538353367524,5.0029294335087435
10,11.445252731406832,5.425310757977577
11,11.062151480486998,5.425310757977577
12,8.698824201451606,5.425310757977577
13,7.02996444820318,5.425310757977577
14,6.005654744607471,5.425310757977577
15,6.014457153239868,5.425310757977577
16,6.430439531980055,5.425310757977577
17,5.848097932559697,5.425310757977577
18,5.597083074470234,5.425310757977577
19,5.482305821880725,5.425310757977577
