ger,avgFit,bestFit
0,37.51930938071051,2.22815843345456
1,30.193783695074064,2.22815843345456
2,24.254783206262903,2.22815843345456
3,20.45758824023437,2.206029938470582
4,18.627196550118494,2.167577555532201
5,13.70095235690397,2.338901420938601
6,11.677456307997868,2.7532267896708724
7,10.445233654188286,2.5973614758198025
8,9.537546770041914,2.5338923984122985
9,8.429613682649968,2.6703362906449506
10,6.746887117229687,2.0383725416520555
11,5.956535775949356,2.0383725416520555
12,6.820029116800362,2.0383725416520555
13,7.892752007484878,2.0383725416520555
14,6.256772556372719,2.0383725416520555
15,5.440211671926004,2.0383725416520555
16,5.29340427326344,1.8030768329374354
17,5.696972404169953,1.850180165021854
18,5.706449703717303,1.8030768329374354
19,4.722889874183901,1.8030768329374354
