ger,avgFit,bestFit
0,37.31884875103957,1.2394557610078287
1,30.714086728920673,1.2394557610078287
2,26.081054654627042,1.372142177031364
3,23.324402378374735,0.030676136102176343
4,20.8351211275987,0.625039818429105
5,18.334135395911495,0.625039818429105
6,16.847304113736165,0.625039818429105
7,15.198638241379449,0.15392331228919787
8,14.927039762586189,0.521277847600075
9,13.299551039169717,0.15392331228919787
10,12.881486990963891,0.011906755792832513
11,12.65845617677336,0.011906755792832513
12,11.363127071944039,0.011906755792832513
13,9.930566231979586,0.011906755792832513
14,9.950803934493475,0.011906755792832513
15,9.100022951372976,0.011906755792832513
16,7.4633996976251264,0.011906755792832513
17,6.13513394854974,0.011906755792832513
18,4.13948100557542,0.011906755792832513
19,2.740678215543258,0.011906755792832513
