ger,avgFit,bestFit
0,36.27650754609929,0.9963937894216102
1,29.400600832907536,3.534832726413125
2,24.627953794209695,2.017771856534196
3,21.656060827278456,1.8067969036681717
4,19.39137540390946,1.4773861420541579
5,17.90423006550901,1.8067969036681717
6,17.196213408334295,1.8067969036681717
7,15.850584342755212,1.7019537288492224
8,13.746546956382655,1.7019537288492224
9,12.67259914970461,1.639274065535325
10,10.7320489352266,1.049157376936126
11,9.188313455755223,1.0101925017285396
12,8.09900531390762,1.0101925017285396
13,7.610197592503644,1.0101925017285396
14,6.441699215891594,1.0101925017285396
15,5.41126563473384,1.0101925017285396
16,4.589345163048882,1.0101925017285396
17,3.8005727301597645,1.0101925017285396
18,3.2064960557771123,1.0101925017285396
19,2.417701172141697,1.0101925017285396
