ger,avgFit,bestFit
0,37.52934215549449,2.506425332322781
1,32.606990901463796,5.4675984165128995
2,26.344483947639286,5.4675984165128995
3,22.65534769929076,3.502506837045914
4,20.56247351043838,2.2954545381294196
5,15.656983420607371,2.2954545381294196
6,13.95205793934078,2.2954545381294196
7,12.590963625405287,3.191296724956601
8,11.15782251573616,3.191296724956601
9,9.946823133729351,3.191296724956601
10,8.102292304365639,2.9140848465126403
11,6.271497770972718,2.2954545381294196
12,3.762440234205865,2.2954545381294196
13,3.185468456912829,2.2954545381294196
14,3.1442713610024966,2.2954545381294196
15,3.110263214692899,2.2954545381294196
16,3.0515891136494213,2.2954545381294196
17,2.977587828709135,2.2954545381294196
18,2.9060815149277484,2.2954545381294196
19,2.8385874725255946,2.2954545381294196
