ger,avgFit,bestFit
0,35.91354078034374,5.174190272495739
1,28.856731901492118,2.0172372897085857
2,26.307585599171684,2.608699902241117
3,21.40058970617124,2.608699902241117
4,19.039011203586558,2.3434446257626007
5,17.31301867350716,2.229467558791349
6,17.17089222121002,2.3359376344832903
7,15.335181350622433,2.608699902241117
8,12.926652805739481,2.075215908654908
9,11.654093593399594,0.3989155201613883
10,10.68101433183355,1.781249819745799
11,9.532100803289403,1.6379733846097366
12,7.115833921596192,1.6379733846097366
13,9.468811130616329,1.6379733846097366
14,8.022677134326136,1.3217199033845475
15,8.275315850588672,1.6379733846097366
16,10.110534891501539,1.6379733846097366
17,9.044451654231587,1.6379733846097366
18,8.459526299458455,1.3217199033845475
19,8.138089685804228,1.3217199033845475
