ger,avgFit,bestFit
0,36.391248904975015,6.046930815317733
1,30.443217112455272,7.323400498179435
2,26.23698746019394,5.12925832451997
3,21.866687767940274,7.289074772802987
4,20.971630961800614,6.340068015813937
5,19.464268706804273,5.794848732331342
6,16.455704595159492,4.594815945048801
7,14.082779929966934,3.407631418737875
8,12.796058086372682,3.146207577401359
9,11.418539395405437,3.146207577401359
10,10.981101404852582,3.146207577401359
11,10.302184749861484,3.146207577401359
12,10.86831085337011,3.146207577401359
13,10.270630112515434,2.8910223409658684
14,8.510902979467282,2.74647546759336
15,8.387802511100114,2.8910223409658684
16,8.712877016472937,2.8910223409658684
17,8.706213421110888,2.8910223409658684
18,7.610528186151278,2.8910223409658684
19,8.503677243226148,2.8910223409658684
