ger,avgFit,bestFit
0,36.50504670573539,9.183013951824176
1,31.196444699027566,7.454197659487296
2,29.023191861524147,4.96387878959267
3,24.71348036598842,4.96387878959267
4,24.4117512760663,4.754056002727914
5,21.05054730659978,2.3004490380002203
6,21.562768398325645,3.646650033901466
7,17.740662996995628,5.459067078907513
8,16.74364880350846,5.36971855017109
9,15.207517942502047,3.9590852264661898
10,13.796858162599523,3.9590852264661898
11,11.47637060225809,3.9590852264661898
12,10.481019133661189,4.0506533745317945
13,7.991090123964149,4.0506533745317945
14,6.9692438635748974,4.049588088815582
15,6.306784051219549,4.049588088815582
16,6.8280555160066605,4.049588088815582
17,6.130143634403798,4.049588088815582
18,6.4244869338334665,4.049588088815582
19,5.132849630587113,4.049588088815582
