ger,avgFit,bestFit
0,38.635137714203104,2.944515718868921
1,32.07970947196995,2.944515718868921
2,26.894777776002126,2.887356143698362
3,24.614509877995136,2.887356143698362
4,22.15329983942569,2.632170907262868
5,20.233865367735,2.632170907262868
6,19.236498878809208,1.5234203865386284
7,18.170759244804184,1.5234203865386284
8,19.333990895316646,1.438216578911728
9,17.821880330096768,1.438216578911728
10,15.189241543380264,1.1254786940365804
11,16.785405188710477,1.5234203865386284
12,14.366801908670066,1.438216578911728
13,14.587008125631423,1.438216578911728
14,15.434988086139455,1.438216578911728
15,13.145404521165283,1.3907339705151003
16,13.285146368163133,1.3907339705151003
17,10.552285350504794,1.3907339705151003
18,7.500994862737615,1.3907339705151003
19,6.782585955376461,1.3907339705151003
