ger,avgFit,bestFit
0,37.739659251813535,6.693787350229968
1,33.602810160994366,4.390212344008983
2,27.197632586600676,2.933761244765968
3,23.749774486121474,1.293006675297267
4,20.887498333299867,1.293006675297267
5,16.267738487450195,1.2646542214989402
6,14.856188218096731,1.0761296326005585
7,13.99108886472232,0.5191864931594097
8,11.246809537381775,0.5191864931594097
9,9.417262168370984,0.5191864931594097
10,7.471751718423672,0.5191864931594097
11,5.628070052162963,0.36992479951497614
12,5.130870329556439,0.36992479951497614
13,3.93916365488066,0.20061960123262068
14,3.179507486407202,0.20061960123262068
15,2.2420146610378056,0.20061960123262068
16,1.284846952820081,0.030676136102176343
17,0.9196260251011624,0.030676136102176343
18,1.0529281172276834,0.030676136102176343
19,0.4035185711413781,0.030676136102176343
