ger,avgFit,bestFit
0,36.53288632916687,4.59362106167481
1,30.723251339596636,4.59362106167481
2,26.54893035579471,4.59362106167481
3,22.377636017077666,2.4703891919597325
4,18.99808266559865,1.8218462132467792
5,16.326237200336944,1.8218462132467792
6,14.1933666528296,1.2581651100601121
7,13.475065300945777,1.2581651100601121
8,12.271702081166591,1.3807701111343178
9,10.496749837211103,1.2298726875188528
10,8.252747150194159,1.2298726875188528
11,6.766261984611659,1.5179847313643187
12,7.459859100218825,1.2362612064403855
13,5.15011198089484,1.2362612064403855
14,3.2639475129700544,1.3403705839215583
15,2.356186809572316,1.3403705839215583
16,2.0269950455300707,1.0379652875116143
17,1.9407584252613086,1.0379652875116143
18,1.4454663930393854,1.0294743743070853
19,1.5709235197380524,1.0294743743070853
