ger,avgFit,bestFit
0,44.55911115304459,44.55911115304459
1,35.59315728407877,35.59315728407877
2,25.482562368256147,25.482562368256147
3,47.78087937270501,47.78087937270501
4,37.20900086239915,37.20900086239915
5,26.3899132371688,26.3899132371688
6,26.3899132371688,26.3899132371688
7,51.47922031893068,51.47922031893068
8,55.01524721656756,55.01524721656756
9,20.61853969447375,20.61853969447375
10,8.141546421111073,8.141546421111073
11,40.750702960040535,40.750702960040535
12,45.67572524735293,45.67572524735293
13,45.67572524735293,45.67572524735293
14,30.585256307306338,30.585256307306338
15,40.45523132860203,40.45523132860203
16,20.095394081491204,20.095394081491204
17,41.72144878927992,41.72144878927992
18,25.97158096145234,25.97158096145234
19,22.323774376439502,22.323774376439502
