ger,avgFit,bestFit
0,33.38943314025926,33.38943314025926
1,25.4563397447555,25.4563397447555
2,27.893380613104295,27.893380613104295
3,28.336370144251568,28.336370144251568
4,29.95789221370824,29.95789221370824
5,56.035561018071185,56.035561018071185
6,55.60954723298469,55.60954723298469
7,23.092569196605723,23.092569196605723
8,27.619951440891832,27.619951440891832
9,41.9564227500049,41.9564227500049
10,28.81700358380558,28.81700358380558
11,28.81700358380558,28.81700358380558
12,28.81700358380558,28.81700358380558
13,27.717417163602303,27.717417163602303
14,27.717417163602303,27.717417163602303
15,24.926948365094987,24.926948365094987
16,25.43064901352073,25.43064901352073
17,48.2630083936026,48.2630083936026
18,36.64312403604437,36.64312403604437
19,31.324469375182538,31.324469375182538
