ger,avgFit,bestFit
0,37.926257679414555,37.926257679414555
1,37.926257679414555,37.926257679414555
2,19.9216889784011,19.9216889784011
3,61.05732488917434,61.05732488917434
4,50.42185219579305,50.42185219579305
5,24.595626711950644,24.595626711950644
6,37.47927349720694,37.47927349720694
7,37.47927349720694,37.47927349720694
8,37.47927349720694,37.47927349720694
9,49.07302597487525,49.07302597487525
10,30.333281670705432,30.333281670705432
11,36.68475050478481,36.68475050478481
12,21.444108850250238,21.444108850250238
13,66.65279166589096,66.65279166589096
14,38.251299458459755,38.251299458459755
15,26.54209983110512,26.54209983110512
16,39.87567771037511,39.87567771037511
17,15.293555109980666,15.293555109980666
18,15.293555109980666,15.293555109980666
19,13.06093495221802,13.06093495221802
