ger,avgFit,bestFit
0,26.751995508762516,26.751995508762516
1,34.62418025869101,34.62418025869101
2,30.854868282100014,30.854868282100014
3,5.0583120004782245,5.0583120004782245
4,5.0583120004782245,5.0583120004782245
5,15.299146838351197,15.299146838351197
6,32.32665154642884,32.32665154642884
7,32.32665154642884,32.32665154642884
8,32.837565073388056,32.837565073388056
9,36.48271829044939,36.48271829044939
10,42.37673582568128,42.37673582568128
11,42.37673582568128,42.37673582568128
12,47.463448306325034,47.463448306325034
13,64.34472504324009,64.34472504324009
14,50.935281937422815,50.935281937422815
15,38.4710492060362,38.4710492060362
16,52.02362253618933,52.02362253618933
17,55.770272060991914,55.770272060991914
18,48.126309389657386,48.126309389657386
19,22.81428953000238,22.81428953000238
