ger,avgFit,bestFit
1,33.00023902983237,4.625663219870605
2,26.533842557688057,4.130824623490397
3,21.946758301058843,3.9897963800927947
4,18.583829372497753,3.661302945096196
5,16.373299518490278,3.595188221870159
6,14.422950840795105,3.27589327353893
7,12.680594135109631,2.6171777771945313
8,10.70965925072441,2.313861126227255
9,10.083846438018735,2.189265228018951
10,9.211095479481198,2.352534968618291
11,7.9973877509141955,1.9817359609125087
12,7.207263483472543,2.054033147624045
13,6.492567630132624,2.028022341034717
14,5.71518463972059,1.9776169107209536
15,4.969609147083117,1.936865522095125
16,4.627746320008506,1.8734230244031107
17,4.3364140946208725,1.8770509543226521
18,3.676363272174067,1.8626151972101959
19,3.4079475455801207,1.8578669363705327
20,2.8751651494026875,1.8578156871436124
