ger,avgFit,bestFit
0,37.04662818658558,5.742227864352859
1,31.000810571278198,4.634324708728837
2,24.924222046315705,4.3920786065050414
3,20.20168621765343,3.6406856973421533
4,17.156668609746053,1.7215930960412713
5,14.431151087482872,1.7215930960412713
6,11.541506219623468,1.7215930960412713
7,8.357820595577069,1.7215930960412713
8,6.522563349770287,1.7215930960412713
9,5.251972078596562,1.7215930960412713
10,5.499570183492067,1.7215930960412713
11,6.274508665745256,1.2945164401324618
12,5.966304580434028,1.2945164401324618
13,5.011634721924928,1.335376084050754
14,3.8828064823784554,1.7215930960412713
15,2.576453637755678,1.7215930960412713
16,1.8575997916119684,1.7215930960412713
17,1.7215930960412706,1.7215930960412713
18,1.7215930960412706,1.7215930960412713
19,1.7215930960412706,1.7215930960412713
