ger,avgFit,bestFit
0,35.57204438800492,4.176838515011568
1,29.070330667048943,4.176838515011568
2,23.575560562130928,4.176838515011568
3,20.346849814709312,4.255537296366061
4,17.96022525781354,6.252838862697901
5,18.468959696898217,2.8176209108009154
6,14.916052658718462,2.766026847130238
7,13.676318146636877,2.766026847130238
8,12.699529677447428,2.8176209108009154
9,9.734618241868484,3.0343537642980287
10,7.701139420709694,1.3531024808439795
11,7.364031510414322,3.0343537642980287
12,6.553266474855023,3.0343537642980287
13,5.920256276428106,2.7791685278625344
14,3.7657974118497832,3.0343537642980287
15,3.1064147429168236,3.0343537642980287
16,3.513559092380207,3.0343537642980287
17,3.035507335786183,3.0343537642980287
18,3.4680619091882847,3.0343537642980287
19,3.034353764298032,3.0343537642980287
