ger,avgFit,bestFit
0,37.42150782391389,6.5457668623315755
1,28.90159424497702,2.450862955951795
2,23.955558788037884,2.450862955951795
3,23.35172392441512,4.195897254289232
4,22.110640002509108,3.4911368915670735
5,17.793433131839944,2.7694949713047308
6,15.106046460313085,3.0640060344737385
7,16.083844245248578,2.8261258527355793
8,12.60595439545949,2.8261258527355793
9,11.422650971746474,2.8261258527355793
10,8.983428799315401,2.8261258527355793
11,7.277177529145852,2.6765770469604995
12,6.191647063285195,2.8261258527355793
13,6.074296716148133,2.8261258527355793
14,5.387266522770812,2.8261258527355793
15,4.397386725331482,2.8261258527355793
16,3.8407199762468855,2.8261258527355793
17,3.0825695957123127,2.732603242121975
18,3.0682828251318632,2.732603242121975
19,3.0038041730082954,2.54266934414769
