ger,avgFit,bestFit
0,37.22594910012767,17.591336441284096
1,32.42263010021573,17.591336441284096
2,30.48595199824532,17.591336441284096
3,23.148192199934236,17.591336441284096
4,18.1928846554625,17.591336441284096
5,17.591336441284096,17.591336441284096
6,17.591336441284096,17.591336441284096
7,17.591336441284096,17.591336441284096
8,17.591336441284096,17.591336441284096
9,17.591336441284096,17.591336441284096
10,17.591336441284096,17.591336441284096
11,17.591336441284096,17.591336441284096
12,17.43622705655561,16.815789517641647
13,17.43622705655561,16.815789517641647
14,17.126008287098628,16.815789517641647
15,16.273444055197672,15.072152399710482
16,16.622171478783905,15.072152399710482
17,16.11833467046918,15.072152399710482
18,15.769607246882947,15.072152399710482
19,15.20183028228195,15.072152399710482
