ger,avgFit,bestFit
0,41.67333960828254,18.161642150244482
1,29.021577335509313,18.161642150244482
2,18.61715644800133,18.161642150244482
3,18.161642150244482,18.161642150244482
4,18.161642150244482,18.161642150244482
5,18.161642150244482,18.161642150244482
6,18.161642150244482,18.161642150244482
7,18.161642150244482,18.161642150244482
8,18.161642150244482,18.161642150244482
9,18.161642150244482,18.161642150244482
10,18.161642150244482,18.161642150244482
11,18.161642150244482,18.161642150244482
12,18.161642150244482,18.161642150244482
13,18.161642150244482,18.161642150244482
14,18.161642150244482,18.161642150244482
15,18.161642150244482,18.161642150244482
16,18.161642150244482,18.161642150244482
17,18.161642150244482,18.161642150244482
18,18.161642150244482,18.161642150244482
19,18.161642150244482,18.161642150244482
