ger,avgFit,bestFit
1,36.656647162149234,36.656647162149234
2,36.656647162149234,36.656647162149234
3,36.656647162149234,36.656647162149234
4,36.656647162149234,36.656647162149234
5,36.656647162149234,36.656647162149234
6,36.656647162149234,36.656647162149234
7,36.656647162149234,36.656647162149234
8,36.656647162149234,36.656647162149234
9,36.656647162149234,36.656647162149234
10,36.656647162149234,36.656647162149234
11,36.656647162149234,36.656647162149234
12,36.656647162149234,36.656647162149234
13,36.656647162149234,36.656647162149234
14,36.656647162149234,36.656647162149234
15,36.656647162149234,36.656647162149234
16,36.656647162149234,36.656647162149234
17,36.656647162149234,36.656647162149234
18,36.656647162149234,36.656647162149234
19,36.656647162149234,36.656647162149234
20,36.656647162149234,36.656647162149234
