ger,avgFit,bestFit
0,29.85755040531634,29.85755040531634
1,29.85755040531634,29.85755040531634
2,29.85755040531634,29.85755040531634
3,29.85755040531634,29.85755040531634
4,29.85755040531634,29.85755040531634
5,29.85755040531634,29.85755040531634
6,29.85755040531634,29.85755040531634
7,29.85755040531634,29.85755040531634
8,29.85755040531634,29.85755040531634
9,29.85755040531634,29.85755040531634
10,29.85755040531634,29.85755040531634
11,29.85755040531634,29.85755040531634
12,29.85755040531634,29.85755040531634
13,29.85755040531634,29.85755040531634
14,29.85755040531634,29.85755040531634
15,29.85755040531634,29.85755040531634
16,29.85755040531634,29.85755040531634
17,29.85755040531634,29.85755040531634
18,29.85755040531634,29.85755040531634
19,29.85755040531634,29.85755040531634
