ger,avgFit,bestFit
0,31.33985471112524,10.385484109984988
1,29.762639405633365,6.65266810301841
2,21.799646110830395,6.550684241422189
3,19.965531700410928,8.040004378680628
4,16.83164998011572,10.681681509642768
5,18.85038856688991,10.681681509642768
6,17.47840752838086,10.681681509642768
7,15.525339885612658,10.681681509642768
8,12.42772236289861,10.681681509642768
9,10.68168150964277,10.681681509642768
10,10.68168150964277,10.681681509642768
11,10.68168150964277,10.681681509642768
12,10.68168150964277,10.681681509642768
13,10.68168150964277,10.681681509642768
14,10.68168150964277,10.681681509642768
15,10.68168150964277,10.681681509642768
16,10.68168150964277,10.681681509642768
17,10.68168150964277,10.681681509642768
18,10.68168150964277,10.681681509642768
19,10.68168150964277,10.681681509642768
