ger,avgFit,bestFit
0,44.541541703725386,15.97597660789397
1,36.274582410028,13.51427891492073
2,36.252621351611445,19.59581050041061
3,29.87048278211527,12.099768725578514
4,18.97028989089366,12.099768725578514
5,18.217774756400757,12.099768725578514
6,13.601342337982283,10.26558590907193
7,11.36609559897588,10.26558590907193
8,10.449004190722588,10.26558590907193
9,10.26558590907193,10.26558590907193
10,10.26558590907193,10.26558590907193
11,10.26558590907193,10.26558590907193
12,10.26558590907193,10.26558590907193
13,10.26558590907193,10.26558590907193
14,10.26558590907193,10.26558590907193
15,10.26558590907193,10.26558590907193
16,10.26558590907193,10.26558590907193
17,10.26558590907193,10.26558590907193
18,10.26558590907193,10.26558590907193
19,10.26558590907193,10.26558590907193
