ger,avgFit,bestFit
1,36.44247491834184,13.547319060940783
2,29.636712140722135,14.260728597964183
3,26.82039817675016,14.926526752955201
4,24.88165644954308,14.136361984919333
5,20.463308290373604,14.312136265791732
6,20.015244260237292,13.177408439052329
7,18.04905625813199,13.229553531113902
8,16.79138439409093,13.290605470194015
9,15.670866870723028,13.270753893567576
10,14.270292435635042,13.270753893567576
11,13.646531154519533,13.270753893567576
12,13.472217493748513,13.270753893567576
13,13.395701077157245,13.270753893567576
14,13.295024925155293,13.270753893567576
15,13.285204277080386,13.270753893567576
16,13.272739051230221,13.270753893567576
17,13.270753893567576,13.270753893567576
18,13.270753893567576,13.270753893567576
19,13.270753893567576,13.270753893567576
20,13.270753893567576,13.270753893567576
