ger,avgFit,bestFit
0,39.23119359425707,39.23119359425707
1,39.23119359425707,39.23119359425707
2,39.23119359425707,39.23119359425707
3,39.23119359425707,39.23119359425707
4,39.23119359425707,39.23119359425707
5,39.23119359425707,39.23119359425707
6,39.23119359425707,39.23119359425707
7,39.23119359425707,39.23119359425707
8,39.23119359425707,39.23119359425707
9,39.23119359425707,39.23119359425707
10,39.23119359425707,39.23119359425707
11,39.23119359425707,39.23119359425707
12,39.23119359425707,39.23119359425707
13,39.23119359425707,39.23119359425707
14,39.23119359425707,39.23119359425707
15,39.23119359425707,39.23119359425707
16,39.23119359425707,39.23119359425707
17,39.23119359425707,39.23119359425707
18,39.23119359425707,39.23119359425707
19,39.23119359425707,39.23119359425707
