ger,avgFit,bestFit
0,17.032801534419402,17.032801534419402
1,17.032801534419402,17.032801534419402
2,17.032801534419402,17.032801534419402
3,17.032801534419402,17.032801534419402
4,17.032801534419402,17.032801534419402
5,17.032801534419402,17.032801534419402
6,17.032801534419402,17.032801534419402
7,17.032801534419402,17.032801534419402
8,17.032801534419402,17.032801534419402
9,17.032801534419402,17.032801534419402
10,17.032801534419402,17.032801534419402
11,17.032801534419402,17.032801534419402
12,17.032801534419402,17.032801534419402
13,17.032801534419402,17.032801534419402
14,17.032801534419402,17.032801534419402
15,17.032801534419402,17.032801534419402
16,17.032801534419402,17.032801534419402
17,17.032801534419402,17.032801534419402
18,17.032801534419402,17.032801534419402
19,17.032801534419402,17.032801534419402
