ger,avgFit,bestFit
1,36.50835486253303,6.777782825752365
2,29.747815273503676,4.778201401222779
3,25.17110229867488,4.6590015865732095
4,22.086299579391312,4.470528198309247
5,19.282268521663454,3.3232301820531602
6,17.363521092125225,2.8353711203696816
7,15.47831440805353,2.234508176196253
8,13.685572586566058,1.7875068273074444
9,11.921196373491082,1.5479484238640686
10,10.218566434853667,1.3152480853587967
11,9.106496046237245,1.3510756900215835
12,7.256204431378738,1.3291632727181952
13,5.894639401573211,1.3945996383032722
14,4.224711249639609,1.2644815834267942
15,3.2425114433311713,1.3664348694188884
16,2.2403054171976082,1.4076929770981437
17,1.8506686816692834,1.4037964895773858
18,1.7105553317489544,1.4037964895773858
19,1.5782952831421058,1.4037964895773858
20,1.475607958865272,1.3794307852722583
