ger,avgFit,bestFit
0,37.99060230890235,4.036447815795093
1,29.75840011338781,4.036447815795093
2,26.111836531060753,1.4336538079140126
3,21.598233877845818,1.5286566356404307
4,17.9373254631405,1.5286566356404307
5,16.946421603991347,1.7351006878403439
6,14.640913123248113,1.7351006878403439
7,12.217534874404839,1.5286566356404307
8,10.670787225080275,1.5286566356404307
9,10.11784911467348,1.358716481680922
10,10.486806681239834,1.428796611470485
11,6.995481114572902,1.1580733084038002
12,6.992220278018699,1.1580733084038002
13,5.130402562583788,1.1274651921557748
14,3.424358552693182,1.0253868923802685
15,1.7184891764672747,1.0253868923802685
16,1.3862904853960003,1.0253868923802685
17,1.2666026680569809,1.0253868923802685
18,1.1810492483266457,1.0253868923802685
19,1.1315603831258627,1.0253868923802685
