ger,avgFit,bestFit
1,36.211972918082495,3.5078069068649973
2,29.94253884278005,2.382493903902062
3,25.367725786617846,2.352898258061111
4,21.974165266449358,2.3293739216851845
5,19.624004460650607,2.016729839429922
6,17.506651034559308,1.7845346546200076
7,15.829560759310686,1.5228811098752328
8,14.91210998615071,1.452637791613741
9,13.765163042347027,1.2624560110287355
10,12.41493635026051,1.1346015639969593
11,11.566974630355466,0.9457561628545633
12,10.552287476681652,0.9968863182932914
13,9.559205142015774,0.9381126211057744
14,8.679264309929323,0.8755024671630618
15,7.498976525688363,0.7830032714394513
16,6.469851006538096,0.7895228535195684
17,5.7848188976234685,0.8403925517863218
18,4.528573572808951,0.7969910644987579
19,4.113977720552784,0.7921392058483132
20,3.6419838155496542,0.7844892229229746
