ger,avgFit,bestFit
0,35.071215998794656,4.54419911540726
1,27.844876256345064,2.0205799349325346
2,24.626285550499357,1.896011170951308
3,18.282753995245166,2.0205799349325346
4,15.834227072119623,1.896011170951308
5,13.11147585544218,1.896011170951308
6,8.908214678640698,1.1383969101504725
7,4.618225564708805,1.896011170951308
8,2.5768764215022713,1.481174027243803
9,2.1037214436118132,1.481174027243803
10,1.927229725629848,1.481174027243803
11,1.8700264372285131,1.481174027243803
12,1.8363587583949084,1.481174027243803
13,1.779279504838229,1.481174027243803
14,1.8422567620892492,1.481174027243803
15,1.6197335289379007,1.1783623908162717
16,1.5353131962694773,1.1783623908162717
17,1.4818393249520547,1.1783623908162717
18,1.4569490963296046,1.1783623908162717
19,1.4387803981439524,1.1783623908162717
