ger,avgFit,bestFit
0,35.84676779601853,10.734566958185663
1,30.659332627269247,9.02838197793442
2,25.686131942622133,4.4564604440151285
3,22.099762322441876,4.0652414114560145
4,20.113363204378878,4.0652414114560145
5,19.582610355745096,2.0514454240990503
6,15.255106487738523,2.793850426245058
7,12.995444219782575,2.851448680050492
8,11.065135040206112,2.851448680050492
9,6.783661625463394,2.851448680050492
10,4.694276919539625,2.851448680050492
11,4.187366860651388,2.851448680050492
12,3.539071717243498,2.851448680050492
13,3.2234908109448934,2.793850426245058
14,2.921596979187175,2.793850426245058
15,2.8474168022841098,2.793850426245058
16,2.844536889593838,2.793850426245058
17,2.837625099137185,2.793850426245058
18,2.8278333959902606,2.793850426245058
19,2.8180416928433387,2.793850426245058
