ger,avgFit,bestFit
0,36.89859209092986,11.027357945289218
1,28.899969709953247,9.723122581567026
2,25.44776827366281,6.620390273712328
3,23.913688691976805,3.5770925827330586
4,20.114871015522805,1.1944233395667254
5,17.047849702689156,2.4100411801563695
6,15.419039662694761,2.4100411801563695
7,14.10565984842982,1.1944233395667254
8,11.650555075874236,1.579446815954885
9,9.383893236150646,1.579446815954885
10,6.019430373831277,1.1442480743459242
11,3.7699590579716693,1.1442480743459242
12,4.375355715346029,1.4095033508244441
13,3.629363084004851,1.4095033508244441
14,3.336346949018814,1.4095033508244441
15,2.941545335473528,1.2298726875188528
16,2.6369438610631635,1.2298726875188528
17,2.6483730339652602,1.2298726875188528
18,2.225696131153535,1.4095033508244441
19,2.3973644478082887,1.4095033508244441
