ger,avgFit,bestFit
1,32.85041420400953,5.224564841298361
2,26.599256453369993,4.479750112567055
3,22.414798836235178,3.657264579512856
4,19.35590632914668,2.858126866907019
5,16.949401671958803,3.0113927311253854
6,15.239281829281229,2.4381885255968987
7,13.342838682533841,2.310434545811907
8,10.976296491270435,2.0792060019209417
9,10.264297968018777,1.8878566655363507
10,8.57330514487734,2.0650918942340177
11,7.625902675901946,1.9500958817880611
12,5.9889841775069295,1.8928670471699625
13,5.6119701999022364,1.8118088949581352
14,5.054590391705775,1.7246745035896698
15,4.3777324841223155,1.6936417254037377
16,3.666090905810998,1.6453974954304253
17,2.7847514330838883,1.5994574729201247
18,2.437033402961101,1.5994574729201247
19,2.3171258249528526,1.5892054664822866
20,2.242204508535831,1.5788292693993835
