ger,avgFit,bestFit
0,36.63362538105202,7.511840061780497
1,28.95246111286714,6.163834808816368
2,22.970279166798697,5.400582563289312
3,21.21992573181155,5.400582563289312
4,17.737062185385383,5.126991347157155
5,17.710148723053212,3.0688632309172696
6,16.019519484222645,3.0688632309172696
7,12.632233519487174,1.5975880110823333
8,15.34867342269062,2.8309830491791033
9,15.30791465581395,2.8309830491791033
10,15.531193295388576,2.8309830491791033
11,12.613733390297277,2.8309830491791033
12,11.464645748527891,2.8309830491791033
13,10.973357639729436,2.8309830491791033
14,8.981407141914959,2.8309830491791033
15,7.134995721582215,2.8309830491791033
16,4.776236533623455,2.8309830491791033
17,3.7842551683112693,2.8309830491791033
18,3.0840317783611026,2.8309830491791033
19,2.878575148499254,2.8309830491791033
