ger,avgFit,bestFit
0,26.99984567581514,26.99984567581514
1,26.99984567581514,26.99984567581514
2,26.99984567581514,26.99984567581514
3,26.99984567581514,26.99984567581514
4,26.99984567581514,26.99984567581514
5,26.99984567581514,26.99984567581514
6,26.99984567581514,26.99984567581514
7,26.99984567581514,26.99984567581514
8,26.99984567581514,26.99984567581514
9,26.99984567581514,26.99984567581514
10,26.99984567581514,26.99984567581514
11,26.99984567581514,26.99984567581514
12,26.99984567581514,26.99984567581514
13,26.99984567581514,26.99984567581514
14,26.99984567581514,26.99984567581514
15,26.99984567581514,26.99984567581514
16,26.99984567581514,26.99984567581514
17,26.99984567581514,26.99984567581514
18,26.99984567581514,26.99984567581514
19,26.99984567581514,26.99984567581514
